data limit,run,initial_permutation,goal_percentage,goal_achieved,number_of_actions,total_task_time,final_goal_region_occupancy
1000,0,permutation_0,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,1,permutation_0,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,2,permutation_0,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,3,permutation_0,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,4,permutation_0,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,5,permutation_0,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,6,permutation_0,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,7,permutation_0,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,8,permutation_0,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,9,permutation_0,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,0,permutation_1,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,1,permutation_1,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,2,permutation_1,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,3,permutation_1,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,4,permutation_1,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,5,permutation_1,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,6,permutation_1,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,7,permutation_1,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,8,permutation_1,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,9,permutation_1,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,0,permutation_2,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,1,permutation_2,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,2,permutation_2,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,3,permutation_2,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,4,permutation_2,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,5,permutation_2,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,6,permutation_2,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,7,permutation_2,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,8,permutation_2,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,9,permutation_2,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,0,permutation_3,0.0,False,3,10.599999999999799,"['None', 'None', 'None']"
1000,1,permutation_3,0.0,False,3,10.4799999999998,"['None', 'None', 'None']"
1000,2,permutation_3,0.0,False,3,10.599999999999799,"['None', 'None', 'None']"
1000,3,permutation_3,0.0,False,3,10.5599999999998,"['None', 'None', 'None']"
1000,4,permutation_3,0.0,False,3,10.4799999999998,"['None', 'None', 'None']"
1000,5,permutation_3,0.0,False,3,10.599999999999799,"['None', 'None', 'None']"
1000,6,permutation_3,0.0,False,3,10.4799999999998,"['None', 'None', 'None']"
1000,7,permutation_3,0.0,False,3,10.5599999999998,"['None', 'None', 'None']"
1000,8,permutation_3,0.0,False,3,10.599999999999799,"['None', 'None', 'None']"
1000,9,permutation_3,0.0,False,3,10.5199999999998,"['None', 'None', 'None']"
1000,0,permutation_4,33.333333333333336,False,5,32.5600000000003,"['None', 'None', '/column1']"
1000,1,permutation_4,33.333333333333336,False,5,24.719999999999498,"['None', 'None', '/column1']"
1000,2,permutation_4,33.333333333333336,False,5,28.2399999999999,"['None', 'None', '/column1']"
1000,3,permutation_4,33.333333333333336,False,5,31.8000000000003,"['None', 'None', '/column1']"
1000,4,permutation_4,33.333333333333336,False,5,40.2400000000017,"['None', 'None', '/column1']"
1000,5,permutation_4,33.333333333333336,False,5,28.7599999999998,"['None', 'None', '/column1']"
1000,6,permutation_4,33.333333333333336,False,5,29.199999999999495,"['None', 'None', '/column1']"
1000,7,permutation_4,33.333333333333336,False,5,25.3599999999995,"['None', 'None', '/column1']"
1000,8,permutation_4,33.333333333333336,False,5,29.800000000000097,"['None', 'None', '/column1']"
1000,9,permutation_4,33.333333333333336,False,5,26.759999999999497,"['None', 'None', '/column1']"
1000,0,permutation_5,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,1,permutation_5,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,2,permutation_5,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,3,permutation_5,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,4,permutation_5,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,5,permutation_5,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,6,permutation_5,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,7,permutation_5,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,8,permutation_5,0.0,False,2,0.002,"['None', 'None', 'None']"
1000,9,permutation_5,0.0,False,2,0.002,"['None', 'None', 'None']"
